AÑO,CÓDIGO_MUNICIPIO,MUNICIPIO,CÓDIGO_DEPARTAMENTO,DEPARTAMENTO,CÓDIGO_ETC,ETC,POBLACIÓN_5_16,TASA_MATRICULACIÓN_5_16,COBERTURA_NETA,COBERTURA_NETA_TRANSICIÓN,COBERTURA_NETA_PRIMARIA,COBERTURA_NETA_SECUNDARIA,COBERTURA_NETA_MEDIA,COBERTURA_BRUTA,COBERTURA_BRUTA_TRANSICIÓN,COBERTURA_BRUTA_PRIMARIA,COBERTURA_BRUTA_SECUNDARIA,COBERTURA_BRUTA_MEDIA,TAMAÑO_PROMEDIO_DE_GRUPO,SEDES_CONECTADAS_A_INTERNET,DESERCIÓN,DESERCIÓN_TRANSICIÓN,DESERCIÓN_PRIMARIA,DESERCIÓN_SECUNDARIA,DESERCIÓN_MEDIA,APROBACIÓN,APROBACIÓN_TRANSICIÓN,APROBACIÓN_PRIMARIA,APROBACIÓN_SECUNDARIA,APROBACIÓN_MEDIA,REPROBACIÓN,REPROBACIÓN_TRANSICIÓN,REPROBACIÓN_PRIMARIA,REPROBACIÓN_SECUNDARIA,REPROBACIÓN_MEDIA,REPITENCIA,REPITENCIA_TRANSICIÓN,REPITENCIA_PRIMARIA,REPITENCIA_SECUNDARIA,REPITENCIA_MEDIA,Causas
2020,13780,Talaigua Nuevo,13,Bolívar,3767,Bolívar (ETC),3239,96.48,96.48,67.25,88.66,74.11,44.99,110.74,144.01,114.81,107.25,88.41,,,0.87,0.24,0.58,1.28,1.61,99.13,99.76,99.42,98.72,98.39,0.0,0.0,0.0,0.0,0.0,3.23,0.0,2.56,5.86,1.88,Sin acceso a internet
2020,13760,Soplaviento,13,Bolívar,3767,Bolívar (ETC),2131,79.68,79.68,59.78,78.15,63.66,45.76,91.32,84.36,93.13,92.82,87.29,,,1.31,0.0,0.73,1.98,2.34,98.69,100.0,99.27,98.02,97.66,0.0,0.0,0.0,0.0,0.0,3.1,0.0,3.87,3.96,0.39,Sin acceso a internet
2020,13744,Simití,13,Bolívar,3767,Bolívar (ETC),4524,81.43,81.43,55.21,80.58,65.27,32.57,89.19,113.28,101.37,85.67,52.57,,,1.26,1.15,0.69,2.4,0.59,97.86,97.93,98.52,96.53,98.82,0.88,0.92,0.79,1.07,0.59,5.51,1.15,4.9,8.6,3.53,Sin acceso a internet
2020,13688,Santa Rosa del Sur,13,Bolívar,3767,Bolívar (ETC),8620,103.56,103.56,84.68,109.67,75.1,31.99,112.02,124.62,133.81,106.63,61.9,,,4.97,4.44,3.03,8.01,7.23,91.93,94.31,94.05,87.78,90.51,3.1,1.25,2.92,4.21,2.26,4.24,1.59,4.24,5.4,3.01,Sin acceso a internet
2020,13683,Santa Rosa,13,Bolívar,3767,Bolívar (ETC),5059,76.75,76.75,50.24,73.47,62.18,33.85,88.14,93.1,94.07,91.11,64.97,,,0.97,0.26,1.41,0.58,0.92,88.61,99.74,91.81,81.05,88.51,10.42,0.0,6.78,18.37,10.57,1.29,0.0,1.2,1.96,0.69,Sin acceso a internet
2020,13673,Santa Catalina,13,Bolívar,3767,Bolívar (ETC),3357,98.66,98.54,68.33,85.1,85.94,51.33,114.89,127.76,108.74,129.9,93.96,,,0.55,0.59,0.38,0.58,1.03,99.45,99.41,99.62,99.42,98.97,0.0,0.0,0.0,0.0,0.0,3.81,0.0,4.99,3.73,3.34,Sin acceso a internet
2020,13670,San Pablo,13,Bolívar,3767,Bolívar (ETC),7442,92.35,92.26,57.21,93.1,66.95,32.22,103.56,112.68,120.61,98.87,63.6,,,0.21,0.43,0.16,0.23,0.18,99.79,99.57,99.84,99.77,99.82,0.0,0.0,0.0,0.0,0.0,6.15,9.96,5.61,5.77,6.39,Sin acceso a internet
2020,13667,San Martín de Loba,13,Bolívar,3767,Bolívar (ETC),3808,104.44,104.44,57.36,100.31,81.16,42.64,127.86,143.25,136.32,129.33,93.88,,,1.23,2.36,1.09,1.15,0.94,98.77,97.64,98.91,98.85,99.06,0.0,0.0,0.0,0.0,0.0,3.1,0.21,2.95,4.97,0.94,Sin acceso a internet
2020,13657,San Juan Nepomuceno,13,Bolívar,3767,Bolívar (ETC),7772,95.87,95.86,73.6,93.09,81.68,52.77,108.61,123.84,109.11,110.62,96.34,,,1.35,0.93,1.12,1.87,1.0,97.09,98.67,97.75,96.07,96.39,1.57,0.4,1.12,2.06,2.61,2.44,1.47,1.4,4.16,2.11,Sin acceso a internet
2020,13655,San Jacinto del Cauca,13,Bolívar,3767,Bolívar (ETC),2646,80.39,80.39,48.82,74.18,64.23,28.21,98.45,98.1,100.0,104.43,82.34,,,0.95,0.0,0.85,1.34,0.87,87.93,100.0,88.58,83.8,88.74,11.13,0.0,10.57,14.86,10.39,6.47,6.28,8.49,5.12,2.16,Sin acceso a internet
2020,13654,San Jacinto,13,Bolívar,3767,Bolívar (ETC),5251,93.22,93.22,56.6,89.8,80.28,50.17,108.19,117.69,113.26,114.03,79.89,,,1.64,1.61,0.17,3.34,2.39,98.36,98.39,99.83,96.66,97.61,0.0,0.0,0.0,0.0,0.0,4.31,0.0,3.31,7.65,2.04,Sin acceso a internet
2020,13650,San Fernando,13,Bolívar,3767,Bolívar (ETC),3216,68.03,68.03,36.92,70.13,47.06,20.3,80.01,73.46,94.39,75.46,56.39,,,0.8,0.52,1.03,0.71,0.0,99.15,99.48,98.97,99.29,99.52,0.04,0.0,0.0,0.0,0.48,7.27,3.14,5.81,9.32,12.92,Sin acceso a internet
2020,13647,San Estanislao,13,Bolívar,3767,Bolívar (ETC),4126,89.38,89.38,63.2,92.5,74.39,56.79,95.9,87.83,105.21,93.88,80.92,,,1.67,1.35,1.11,2.3,2.14,97.95,98.65,98.55,97.16,97.5,0.38,0.0,0.33,0.54,0.36,5.64,0.0,5.51,8.12,3.21,Sin acceso a internet
2020,13620,San Cristóbal,13,Bolívar,3767,Bolívar (ETC),1863,87.82,87.82,77.92,90.43,65.92,49.2,102.09,125.97,108.15,90.88,97.75,,,1.27,0.52,0.84,1.9,1.98,98.56,97.94,99.16,98.1,98.02,0.17,1.55,0.0,0.0,0.0,1.77,2.06,2.03,1.9,0.4,Sin acceso a internet
2020,13600,Río Viejo,13,Bolívar,3767,Bolívar (ETC),2403,75.11,75.11,38.79,75.78,51.03,23.9,95.26,63.55,102.05,104.87,75.32,,,0.5,0.0,0.29,0.89,0.59,92.63,92.65,92.68,91.86,95.29,6.88,7.35,7.02,7.25,4.12,4.63,0.74,4.49,6.51,1.18,Sin acceso a internet
2020,13580,Regidor,13,Bolívar,3767,Bolívar (ETC),1827,72.3,72.3,49.42,68.7,44.97,26.71,83.91,94.19,92.89,80.73,58.12,,,0.84,0.62,0.27,1.52,2.4,99.16,99.38,99.73,98.48,97.6,0.0,0.0,0.0,0.0,0.0,6.72,6.17,6.98,8.08,1.6,Sin acceso a internet
2020,13549,Pinillos,13,Bolívar,3767,Bolívar (ETC),6279,91.91,91.91,56.05,87.53,72.1,36.05,104.83,95.59,114.23,110.16,75.52,,,0.91,2.21,0.88,0.76,0.59,98.5,96.99,98.42,98.72,99.26,0.59,0.8,0.71,0.52,0.15,6.15,4.02,7.77,5.92,1.33,Sin acceso a internet
2020,13490,Norosi,13,Bolívar,3767,Bolívar (ETC),2469,81.86,81.86,71.54,84.49,50.53,18.79,87.32,117.79,108.82,68.85,35.26,,,0.47,0.0,0.49,0.4,1.79,50.14,100.0,50.94,22.63,30.36,49.39,0.0,48.57,76.97,67.86,5.88,6.38,5.98,6.05,2.68,Sin acceso a internet
2020,13473,Morales,13,Bolívar,3767,Bolívar (ETC),5624,76.21,76.21,45.19,73.26,54.03,24.49,93.26,71.12,99.3,99.5,76.64,,,1.16,0.28,1.22,1.37,0.85,98.84,99.72,98.78,98.63,99.15,0.0,0.0,0.0,0.0,0.0,2.45,1.93,2.31,3.46,0.0,Sin acceso a internet
2020,13468,Mompós,13,Bolívar,3767,Bolívar (ETC),10921,102.38,102.34,75.97,97.74,75.75,42.63,116.03,125.69,126.08,114.64,88.69,,,1.23,1.59,1.26,1.29,0.64,95.61,96.92,95.6,95.34,95.33,3.16,1.5,3.14,3.37,4.02,5.72,3.55,6.99,5.7,2.25,Sin acceso a internet
2020,13458,Montecristo,13,Bolívar,3767,Bolívar (ETC),4342,69.55,69.55,32.08,70.77,43.43,12.07,76.49,73.35,98.86,68.67,27.27,,,2.51,0.96,1.68,5.11,1.38,85.93,96.14,90.47,74.22,73.79,11.56,2.89,7.85,20.67,24.83,8.49,1.29,10.31,8.0,2.76,Sin acceso a internet
2020,13442,María la Baja,13,Bolívar,3767,Bolívar (ETC),11858,95.39,95.39,57.37,93.33,73.78,41.49,112.27,106.72,122.9,113.01,86.66,,,1.11,0.28,0.51,1.42,3.65,98.8,99.72,99.46,98.48,95.97,0.09,0.0,0.03,0.1,0.39,7.48,4.42,8.64,7.6,4.27,Sin acceso a internet
2020,13440,Margarita,13,Bolívar,3767,Bolívar (ETC),2476,91.36,91.36,50.5,85.63,76.7,46.44,101.78,94.06,108.06,106.81,79.36,,,2.1,2.11,2.43,2.14,0.7,97.04,97.89,97.57,95.72,98.25,0.86,0.0,0.0,2.14,1.05,5.43,3.16,7.64,4.75,0.35,Sin acceso a internet
2020,13433,Mahates,13,Bolívar,3767,Bolívar (ETC),6425,91.8,91.8,54.2,86.78,73.18,48.02,107.11,104.39,110.68,110.84,92.7,,,0.95,1.13,1.29,0.72,0.26,97.82,98.11,96.93,98.61,98.71,1.23,0.76,1.79,0.67,1.03,3.83,0.0,4.75,4.45,1.42,Sin acceso a internet
2020,13430,Magangué,13,Bolívar,3768,Magangué,31907,90.82,90.79,59.06,87.7,72.9,40.42,101.69,88.87,108.76,106.72,80.34,,,8.6,6.3,6.69,12.3,6.72,90.44,93.31,92.63,86.22,92.25,0.97,0.39,0.67,1.48,1.03,7.66,2.18,7.95,10.11,2.63,Sin acceso a internet
2020,13300,Hatillo de Loba,13,Bolívar,3767,Bolívar (ETC),3417,89.44,89.44,60.14,83.65,64.55,31.43,101.96,109.96,115.02,101.56,65.54,,,0.8,0.65,0.31,0.79,3.38,98.99,99.35,99.32,99.21,96.31,0.21,0.0,0.37,0.0,0.31,9.27,3.24,9.46,11.89,4.92,Sin acceso a internet
2020,13268,El Peñón,13,Bolívar,3767,Bolívar (ETC),2073,92.57,92.57,63.37,86.96,69.45,29.13,102.75,137.21,119.57,95.97,54.95,,,1.78,1.69,1.34,2.25,2.73,98.12,98.31,98.56,97.6,97.27,0.09,0.0,0.1,0.15,0.0,8.97,3.81,10.62,9.31,4.92,Sin acceso a internet
2020,13248,El Guamo,13,Bolívar,3767,Bolívar (ETC),1771,83.68,83.68,57.64,78.2,66.44,39.73,92.09,81.94,101.91,92.95,71.04,,,0.57,2.54,0.68,0.19,0.0,98.1,97.46,98.91,96.6,99.48,1.33,0.0,0.41,3.21,0.52,3.87,0.85,3.93,5.28,1.55,Sin acceso a internet
2020,13244,El Carmen de Bolívar,13,Bolívar,3767,Bolívar (ETC),16193,102.56,102.56,75.97,101.17,81.78,44.71,116.51,109.97,126.54,118.11,91.04,,,1.0,0.56,0.74,1.07,2.4,98.26,98.73,98.75,97.83,96.94,0.73,0.7,0.51,1.09,0.66,5.45,1.55,5.62,6.96,3.18,Sin acceso a internet
2020,13222,Clemencia,13,Bolívar,3767,Bolívar (ETC),3635,83.96,83.96,67.5,80.93,62.88,43.54,94.94,84.06,102.91,92.71,84.35,,,0.41,0.0,0.59,0.4,0.0,99.59,100.0,99.41,99.6,100.0,0.0,0.0,0.0,0.0,0.0,3.98,0.0,5.78,3.56,0.29,Sin acceso a internet
2020,13212,Córdoba,13,Bolívar,3767,Bolívar (ETC),3578,101.12,101.12,56.77,100.4,80.02,43.61,118.5,102.26,128.7,123.04,91.82,,,0.97,1.89,0.64,1.25,0.92,97.54,98.11,99.04,95.3,97.25,1.49,0.0,0.32,3.45,1.83,7.1,0.32,8.82,7.68,2.97,Sin acceso a internet
2020,13188,Cicuco,13,Bolívar,3767,Bolívar (ETC),3612,89.87,89.87,54.87,83.17,68.37,40.63,102.91,109.74,109.2,103.93,80.38,,,0.82,0.3,0.36,0.82,3.52,99.18,99.7,99.64,99.18,96.48,0.0,0.0,0.0,0.0,0.0,4.11,0.3,3.51,7.19,0.88,Sin acceso a internet
2020,13160,Cantagallo,13,Bolívar,3767,Bolívar (ETC),2052,100.34,100.29,68.02,101.39,67.39,29.91,111.45,108.14,134.69,106.4,63.14,,,0.29,1.7,0.17,0.16,0.0,99.71,98.3,99.83,99.84,100.0,0.0,0.0,0.0,0.0,0.0,10.02,3.98,12.6,8.97,2.47,Sin acceso a internet
2020,13140,Calamar,13,Bolívar,3767,Bolívar (ETC),5280,110.87,110.61,70.2,111.87,84.2,46.61,132.01,151.92,139.42,134.62,97.82,,,1.66,1.25,2.06,1.15,1.88,97.89,98.75,97.94,98.85,94.08,0.45,0.0,0.0,0.0,4.05,3.28,0.47,4.02,3.39,2.46,Sin acceso a internet
2020,13074,Barranco de Loba,13,Bolívar,3767,Bolívar (ETC),4024,110.29,110.29,71.1,110.77,78.56,35.88,125.77,126.59,146.96,119.86,81.12,,,3.85,5.25,3.78,3.22,4.93,95.9,94.75,96.22,96.02,94.84,0.25,0.0,0.0,0.75,0.23,4.68,0.23,6.26,3.91,2.82,Sin acceso a internet
2020,13062,Arroyohondo,13,Bolívar,3767,Bolívar (ETC),1922,90.37,90.37,69.46,92.48,61.81,38.98,104.73,114.97,115.78,98.57,83.07,,,1.12,0.0,0.85,1.65,2.04,98.13,100.0,99.15,95.96,97.45,0.75,0.0,0.0,2.39,0.51,10.36,5.73,10.76,13.58,4.08,Sin acceso a internet
2020,13052,Arjona,13,Bolívar,3767,Bolívar (ETC),16072,94.78,94.66,58.94,89.75,80.82,48.3,109.92,105.17,111.27,117.33,94.26,,,0.85,1.45,0.22,1.13,1.78,98.97,98.55,99.78,98.6,97.53,0.18,0.0,0.0,0.26,0.69,5.33,0.26,5.31,7.09,3.79,Sin acceso a internet
2020,13042,Arenal,13,Bolívar,3767,Bolívar (ETC),1964,97.45,97.45,71.6,96.82,71.93,43.08,109.22,99.38,124.69,108.04,77.54,,,0.85,0.0,0.59,0.81,2.87,98.45,94.41,99.31,98.71,96.65,0.7,5.59,0.1,0.48,0.48,3.64,0.0,5.21,3.07,0.48,Sin acceso a internet
2020,13030,Altos del Rosario,13,Bolívar,3767,Bolívar (ETC),3125,74.4,74.4,51.87,70.42,52.91,22.8,85.82,93.66,97.21,84.98,53.2,,,1.74,1.59,1.27,1.33,6.47,97.2,98.41,96.91,98.4,93.03,1.05,0.0,1.82,0.27,0.5,4.66,0.8,5.78,4.79,1.99,Sin acceso a internet
2020,13006,Achí,13,Bolívar,3767,Bolívar (ETC),5886,97.25,97.25,52.33,90.51,74.62,44.75,114.08,124.03,118.81,115.05,93.9,,,0.54,0.31,0.17,0.77,1.68,98.21,99.53,98.67,97.34,97.48,1.25,0.16,1.16,1.89,0.84,3.28,0.63,4.01,3.83,1.12,Sin acceso a internet
2020,13001,Cartagena,13,Bolívar,4910,Cartagena,201954,107.94,107.76,73.17,105.83,94.71,56.94,117.16,104.1,123.43,124.07,94.84,,,1.92,1.75,1.89,2.17,1.38,91.27,92.56,92.69,88.76,92.6,6.82,5.69,5.42,9.07,6.03,6.7,1.07,6.39,9.14,4.07,Sin acceso a internet
2020,11001,Bogotá D.C.,11,Bogotá D.C.,3766,Bogotá D.C. (ETC),1181597,96.41,95.89,69.15,93.79,89.06,57.3,104.74,85.9,106.07,111.81,97.06,,,0.46,0.52,0.5,0.38,0.55,94.4,99.06,96.29,92.11,92.12,5.14,0.42,3.21,7.51,7.33,3.75,0.07,3.14,5.71,2.27,Sin acceso a internet
2020,8849,Usiacurí,8,Atlántico,3764,Atlántico (ETC),2585,59.5,59.5,55.4,60.26,49.25,35.47,63.75,69.48,68.56,60.49,55.61,,,0.24,0.73,0.41,0.0,0.0,96.21,97.81,95.24,97.13,96.3,3.54,1.46,4.35,2.87,3.7,9.29,0.73,6.94,14.18,10.7,Sin acceso a internet
2020,8832,Tubará,8,Atlántico,3764,Atlántico (ETC),3675,61.33,61.33,49.69,62.64,47.65,27.24,66.64,69.75,74.86,64.49,48.01,,,3.4,3.45,3.02,3.38,4.84,77.15,87.68,80.42,69.48,77.85,19.45,8.87,16.56,27.14,17.3,7.09,0.49,7.31,9.87,3.46,Sin acceso a internet
2020,8770,Suan,8,Atlántico,3764,Atlántico (ETC),2821,84.83,84.83,68.57,81.07,64.86,46.15,97.09,96.33,102.25,91.65,94.95,,,1.5,2.12,1.7,1.4,0.37,83.88,95.34,86.42,75.8,84.19,14.62,2.54,11.88,22.8,15.44,9.08,0.0,10.95,11.89,1.47,Sin acceso a internet
2020,8758,Soledad,8,Atlántico,3765,Soledad,136762,82.68,82.37,57.73,81.71,68.58,44.55,90.12,86.85,96.28,87.16,82.22,,,0.83,1.17,0.86,0.79,0.6,97.46,97.76,97.74,97.05,97.4,1.71,1.07,1.41,2.16,2.0,3.05,0.83,2.43,4.74,1.77,Sin acceso a internet
2020,8685,Santo Tomás,8,Atlántico,3764,Atlántico (ETC),6208,69.94,69.72,60.9,71.13,52.31,29.56,74.86,81.34,86.68,70.29,52.12,,,1.79,1.77,1.71,1.88,1.85,89.27,95.05,88.51,88.47,90.95,8.93,3.18,9.78,9.65,7.2,6.76,2.47,8.66,7.15,1.44,Sin acceso a internet
2020,8675,Santa Lucía,8,Atlántico,3764,Atlántico (ETC),4090,66.16,66.16,52.98,60.93,42.74,19.24,76.06,66.67,85.9,78.41,51.4,,,0.7,0.0,0.42,1.31,0.71,98.85,100.0,99.03,98.14,99.29,0.45,0.0,0.55,0.55,0.0,0.94,0.0,0.55,1.85,0.71,Sin acceso a internet
2020,8638,Sabanalarga,8,Atlántico,3764,Atlántico (ETC),21489,94.55,94.47,65.25,91.67,77.87,51.24,100.94,99.25,110.07,101.33,77.13,,,2.24,1.09,2.26,3.06,0.73,91.37,97.32,90.78,89.06,95.83,6.39,1.6,6.97,7.88,3.44,5.06,0.06,5.37,6.87,2.41,Sin acceso a internet
2020,8634,Sabanagrande,8,Atlántico,3764,Atlántico (ETC),7425,89.82,89.72,72.32,90.13,75.98,51.53,95.91,98.72,104.19,91.22,83.06,,,1.23,2.9,1.32,0.85,0.91,90.28,87.07,89.84,89.83,94.75,8.49,10.04,8.85,9.32,4.33,2.56,0.0,2.87,3.06,1.82,Sin acceso a internet
2020,8606,Repelón,8,Atlántico,3764,Atlántico (ETC),6434,83.37,83.37,62.87,83.01,65.47,35.1,90.43,91.23,101.19,90.83,61.67,,,2.83,1.84,2.32,4.0,2.27,90.4,96.93,92.53,84.94,92.88,6.76,1.23,5.15,11.06,4.85,6.43,0.82,6.4,9.14,2.59,Sin acceso a internet
2020,8573,Puerto Colombia,8,Atlántico,3764,Atlántico (ETC),10259,149.26,144.26,56.26,138.08,123.33,78.85,154.6,139.33,165.65,156.3,132.18,,,3.16,4.83,3.44,2.79,2.57,88.02,93.64,84.9,88.56,92.67,8.82,1.53,11.66,8.64,4.77,5.16,0.51,6.24,6.38,0.98,Sin acceso a internet
2020,8560,Ponedera,8,Atlántico,3764,Atlántico (ETC),5944,81.22,81.22,56.23,80.33,59.19,36.15,91.37,87.16,103.81,88.48,66.88,,,5.82,0.99,4.98,8.59,4.89,83.69,95.54,84.44,77.07,90.72,10.49,3.47,10.58,14.34,4.4,6.1,0.0,6.63,7.02,5.54,Sin acceso a internet
2020,8558,Polonuevo,8,Atlántico,3764,Atlántico (ETC),4266,73.96,73.79,58.04,72.87,60.12,36.91,79.18,78.87,87.75,79.62,57.85,,,2.15,3.04,2.28,2.07,1.29,94.51,96.09,92.69,95.41,98.2,3.34,0.87,5.02,2.52,0.52,8.61,0.0,6.91,13.77,5.67,Sin acceso a internet
2020,8549,Piojó,8,Atlántico,3764,Atlántico (ETC),1412,67.07,67.07,34.96,67.28,52.93,33.19,73.09,66.67,79.09,73.75,60.0,,,4.17,6.1,4.26,3.82,3.55,90.21,92.68,88.7,90.0,94.33,5.62,1.22,7.04,6.18,2.13,3.2,0.0,4.26,3.53,0.71,Sin acceso a internet
2020,8520,Palmar de Varela,8,Atlántico,3764,Atlántico (ETC),6342,92.84,92.81,64.99,92.54,79.76,44.48,100.8,86.78,108.89,105.05,79.05,,,1.84,2.99,1.55,2.08,1.58,89.77,89.53,91.66,86.67,91.82,8.39,7.48,6.79,11.25,6.6,7.14,1.0,8.0,8.74,3.03,Sin acceso a internet
2020,8436,Manatí,8,Atlántico,3764,Atlántico (ETC),5247,77.38,77.38,49.01,73.3,60.95,39.01,87.33,102.86,91.1,84.25,75.3,,,4.34,2.99,4.24,5.87,1.81,86.14,70.94,91.07,82.06,91.65,9.52,26.07,4.69,12.08,6.53,2.96,0.0,2.66,4.48,2.54,Sin acceso a internet
2020,8433,Malambo,8,Atlántico,3960,Malambo,30961,84.96,84.53,55.47,84.11,68.03,40.14,90.69,83.81,103.66,88.49,66.14,,,2.9,5.37,2.91,2.68,2.22,92.26,93.69,93.96,89.6,92.27,4.84,0.94,3.13,7.72,5.5,2.23,1.74,2.24,2.67,1.01,Sin acceso a internet
2020,8421,Luruaco,8,Atlántico,3764,Atlántico (ETC),6935,83.63,83.62,63.51,79.45,63.77,44.65,90.81,85.81,98.33,88.13,79.32,,,3.95,2.88,3.56,5.08,3.06,90.79,93.42,91.57,88.42,92.5,5.26,3.7,4.87,6.49,4.44,6.24,0.0,5.94,9.26,3.33,Sin acceso a internet
2020,8372,Juan de Acosta,8,Atlántico,3764,Atlántico (ETC),4601,80.11,80.09,56.36,80.22,66.75,40.93,84.42,81.56,95.62,84.88,57.12,,,3.88,2.81,3.81,4.32,3.4,87.84,95.58,87.67,85.89,89.8,8.29,1.61,8.52,9.79,6.8,7.72,1.61,9.15,7.25,7.48,Sin acceso a internet
2020,8296,Galapa,8,Atlántico,3764,Atlántico (ETC),14966,77.3,77.21,58.71,74.68,68.24,36.71,81.83,78.57,88.16,86.15,58.31,,,3.91,3.8,4.38,3.91,2.23,86.46,92.02,86.25,84.63,89.57,9.63,4.19,9.37,11.45,8.2,5.24,1.7,4.82,6.55,4.93,Sin acceso a internet
2020,8141,Candelaria,8,Atlántico,3764,Atlántico (ETC),3949,84.76,84.73,56.2,85.27,66.25,40.13,91.24,87.03,105.09,87.51,63.72,,,1.89,1.1,1.54,2.56,2.02,92.54,97.8,94.22,88.86,92.19,5.57,1.1,4.24,8.58,5.79,6.96,0.0,7.38,8.76,5.04,Sin acceso a internet
2020,8137,Campo de la Cruz,8,Atlántico,3764,Atlántico (ETC),5389,91.52,91.52,66.24,89.93,65.16,39.04,103.69,93.16,113.99,101.53,86.36,,,1.8,1.15,2.33,1.41,0.83,93.38,97.94,92.45,92.77,96.06,4.82,0.92,5.22,5.82,3.11,7.81,0.0,9.96,8.23,2.28,Sin acceso a internet
2020,8078,Baranoa,8,Atlántico,3764,Atlántico (ETC),13600,90.26,90.17,60.63,87.04,81.63,49.5,98.15,89.15,100.8,104.3,83.75,,,1.69,2.06,1.84,1.81,0.85,89.33,91.23,89.53,86.39,95.82,8.98,6.71,8.63,11.81,3.33,6.15,0.26,4.47,9.68,3.82,Sin acceso a internet
2020,8001,Barranquilla,8,Atlántico,4909,Barranquilla,237390,102.21,101.84,71.33,96.81,89.62,57.04,110.64,101.92,114.36,115.44,96.59,,,0.82,0.67,0.9,0.82,0.63,95.1,95.96,95.37,93.9,97.01,4.08,3.37,3.73,5.28,2.36,4.28,1.86,3.88,6.21,1.76,Sin acceso a internet
2020,5895,Zaragoza,5,Antioquia,3758,Antioquia (ETC),6780,107.3,107.3,49.92,100.1,79.48,36.58,132.61,85.12,139.58,143.49,117.99,,,3.58,0.59,2.52,5.63,5.24,83.54,97.66,87.03,74.69,83.5,12.88,1.76,10.45,19.68,11.26,4.74,3.13,5.22,4.95,1.75,Sin acceso a internet
2020,5893,Yondó,5,Antioquia,3758,Antioquia (ETC),4838,81.81,81.79,48.2,81.8,61.09,25.66,88.78,76.65,106.45,86.17,46.94,,,4.0,2.24,3.75,5.62,1.12,86.8,96.47,92.9,73.99,83.15,9.2,1.28,3.36,20.39,15.73,9.33,1.28,10.65,11.16,0.75,Sin acceso a internet
2020,5890,Yolombó,5,Antioquia,3758,Antioquia (ETC),4830,79.65,79.65,47.81,70.7,73.03,43.95,90.48,64.75,87.59,104.43,80.51,,,1.13,0.0,0.7,1.81,1.01,92.44,99.58,94.31,89.31,92.35,6.43,0.42,4.99,8.87,6.64,1.28,0.0,1.0,1.55,2.01,Sin acceso a internet
2020,5887,Yarumal,5,Antioquia,3758,Antioquia (ETC),9115,87.62,87.61,61.05,80.02,79.28,45.67,104.32,82.14,98.45,124.19,87.88,,,2.21,1.34,1.31,3.26,2.57,93.85,98.66,93.84,92.7,94.87,3.94,0.0,4.85,4.05,2.57,6.26,0.96,5.92,8.84,2.23,Sin acceso a internet
2020,5885,Yalí,5,Antioquia,3758,Antioquia (ETC),1588,71.28,71.28,60.0,66.06,61.42,36.4,82.3,73.08,81.15,92.13,69.73,,,5.95,3.16,5.03,8.26,4.0,94.05,96.84,94.97,91.74,96.0,0.0,0.0,0.0,0.0,0.0,0.59,0.0,0.56,0.69,0.8,Sin acceso a internet
2020,5873,Vigía del Fuerte,5,Antioquia,3758,Antioquia (ETC),2790,72.4,72.4,31.0,69.94,45.7,19.51,87.85,54.24,105.48,85.57,61.23,,,7.74,0.0,8.73,8.15,5.8,85.07,100.0,83.85,82.69,89.73,7.19,0.0,7.42,9.16,4.46,1.23,0.0,1.16,1.86,0.45,Sin acceso a internet
2020,5861,Venecia,5,Antioquia,3758,Antioquia (ETC),1837,93.3,93.3,80.67,85.98,81.65,43.52,106.91,105.04,108.78,115.64,87.03,,,8.55,10.4,9.11,9.38,2.8,85.8,89.6,86.59,82.99,89.72,5.65,0.0,4.3,7.62,7.48,8.44,0.0,6.38,12.46,7.94,Sin acceso a internet
2020,5858,Vegachí,5,Antioquia,3758,Antioquia (ETC),2621,101.03,101.03,85.2,93.98,85.18,52.11,114.77,101.53,116.27,126.34,93.57,,,1.6,1.51,1.29,1.81,2.14,92.09,98.49,96.44,86.43,88.99,6.31,0.0,2.27,11.76,8.87,1.31,0.0,1.94,1.11,0.31,Sin acceso a internet
2020,5856,Valparaíso,5,Antioquia,3758,Antioquia (ETC),1045,71.58,71.58,51.76,67.91,68.95,28.49,83.06,76.47,78.6,97.44,68.72,,,1.33,0.0,1.78,0.32,3.64,90.46,100.0,93.2,84.13,94.55,8.21,0.0,5.03,15.56,1.82,4.95,0.0,4.73,7.3,1.82,Sin acceso a internet
2020,5854,Valdivia,5,Antioquia,3758,Antioquia (ETC),3487,84.49,84.49,52.23,79.95,61.51,23.67,100.8,72.16,117.39,111.86,49.82,,,3.93,0.48,3.67,5.01,4.15,85.92,99.05,88.03,79.17,89.4,10.14,0.48,8.3,15.81,6.45,9.25,0.48,11.37,9.45,0.46,Sin acceso a internet
2020,5847,Urrao,5,Antioquia,3758,Antioquia (ETC),6978,88.13,88.13,66.72,85.37,66.35,47.54,103.64,83.53,108.55,104.7,99.28,,,3.75,3.39,3.35,4.65,3.29,89.5,96.41,86.99,90.64,92.46,6.75,0.2,9.66,4.7,4.25,8.15,0.0,12.15,6.24,1.64,Sin acceso a internet
2020,5842,Uramita,5,Antioquia,3758,Antioquia (ETC),1563,85.92,85.92,57.35,87.74,63.99,33.6,98.14,76.47,111.66,98.24,73.28,,,1.61,2.88,1.61,1.1,2.42,96.29,96.15,95.45,97.8,95.97,2.1,0.96,2.95,1.1,1.61,6.15,1.92,4.28,10.55,4.84,Sin acceso a internet
